date,avg_temper,low_temper,high_temper,rainfall,avg_ws,avg_rehumi,total_sunhine,total_sunradi,avg_landtemper,low_grasstemper,avg_humid,day_soilwater,hq_price,mq_price,shipments,CPI
2009-04-11,15.3,4.6,27.2,NA,1.3,50.1,11,23.05,18.6,1.2,NA,NA,NA,NA,34470,88.452
2009-04-12,15.1,5.1,25.2,NA,1.7,52.5,11,24.47,19.7,1.7,NA,NA,NA,NA,NA,88.452
2009-04-13,14.7,5.7,22.2,2.5,1.1,71.5,1.1,9.11,16.8,3.1,NA,NA,10000,9000,62810,88.452
2009-04-14,16.4,12.7,23.3,1.5,1.3,78.8,3.5,7.38,18,10.9,NA,NA,10000,9000,62050,88.452
2009-04-15,14.9,11.9,22.5,1,1.8,68.3,3.3,14.74,18.2,10.2,NA,NA,12000,11000,67100,88.452
2009-04-16,12.9,9.9,17.9,NA,1.7,79.6,2.8,12.58,17.1,7.4,NA,NA,12000,11000,84420,88.452
2009-04-17,13.2,4.9,23.7,NA,1.3,65.4,10.2,26.96,19.9,1.4,NA,NA,12000,11000,71030,88.452
2009-04-18,15.8,4.2,28.7,NA,1,55.3,10.2,26.62,21.6,0.9,NA,NA,NA,NA,33010,88.452
2009-04-19,16.4,5.3,26.4,NA,1.8,54.3,10.8,24.25,21.5,1.3,NA,NA,NA,NA,NA,88.452
2009-04-20,14.8,11.8,16.9,29,2.8,85.6,0,3.25,15.1,10.9,NA,NA,12000,11000,63940,88.452
2009-04-21,12.6,10.4,16.6,NA,3.4,65.4,4.3,23.68,15.2,7.9,NA,NA,12000,11000,62110,88.452
2009-04-22,12.5,4.5,19.8,NA,3.3,55.1,11.7,26.57,16.6,1.7,NA,NA,12000,11000,62295,88.452
2009-04-23,12.2,3,21.5,NA,1.7,62.8,10.5,25.46,17.8,0.2,NA,NA,13000,12000,44590,88.452
2009-04-24,12.7,9.7,15.4,12.5,1.4,77,0,4.62,12.8,7.9,NA,NA,13000,12000,53890,88.452
2009-04-25,9.9,6.8,12.5,4,2.9,79.5,0.1,8.21,12.2,5.8,NA,NA,NA,NA,47250,88.452
2009-04-26,10.3,7.4,13.9,NA,2.6,69.1,0.9,12.01,12.3,5.7,NA,NA,NA,NA,NA,88.452
2009-04-27,10.9,4.4,18.3,NA,2.3,60.3,8.9,24.47,14.1,1.3,NA,NA,15000,13000,44605,88.452
2009-04-28,11.5,0.9,22.5,NA,1.5,56.6,11.1,27.04,14.3,-1.8,NA,NA,16000,14000,28030,88.452
2009-04-29,13.2,2.7,24.7,NA,1.2,53.1,11.6,27.24,16.2,1.4,NA,NA,16000,14000,35400,88.452
2009-04-30,13.6,2.9,24.3,NA,1.4,51.1,9.7,24.64,16.6,1.6,NA,NA,16000,14000,24650,88.452
2009-05-01,15.5,4.3,25.3,NA,1.5,60.6,10.9,24.6,18.5,3.3,NA,NA,NA,NA,NA,88.452
2009-05-02,15.9,9.6,23.1,16,1.3,83,2.2,18.83,17.9,8.4,NA,NA,NA,NA,NA,88.452
2009-05-03,16.9,13.7,24.1,7.5,0.8,81.4,5.9,21.77,19.6,12.9,NA,NA,NA,NA,NA,88.452
2009-05-04,18.4,11.4,27,NA,1.8,59.8,11.7,24.43,21.3,9.4,NA,NA,NA,NA,NA,88.452
2009-05-05,17.7,7.1,28.6,NA,1.8,59.5,11.6,25.88,19.9,6.4,NA,NA,NA,NA,NA,88.452
2009-05-06,16.9,9,30.2,5.5,1.5,70.6,7.4,26.18,19.2,8.1,NA,NA,NA,NA,NA,88.452
2009-05-07,17.5,8.5,27.9,NA,2,58.1,10.3,28.92,20.5,9.1,NA,NA,NA,NA,NA,88.452
2009-05-08,18.9,8.5,29.5,NA,1.4,52.9,11.4,25.51,20.6,7.3,NA,NA,NA,NA,NA,88.452
2009-05-09,19.1,9.3,30.6,NA,1.5,48.5,11.4,28.53,21.1,8,NA,NA,NA,NA,NA,88.452
2009-05-10,18.7,7.2,29.5,NA,1.8,54.8,12,29.26,22.5,5.6,NA,NA,NA,NA,NA,88.452
2009-05-11,19.3,10.8,27.9,NA,1.7,71.6,10.5,28.69,24.1,9.6,NA,NA,NA,NA,NA,88.452
2009-05-12,16.6,12.6,19.9,7,1.1,92,0,3.51,18.2,10.5,NA,NA,NA,NA,NA,88.452
2009-05-13,17.7,10.7,25.8,NA,1.8,55,11.9,29.08,20.8,7.8,NA,NA,NA,NA,NA,88.452
2009-05-14,17.6,6.5,29.3,NA,1.6,50.4,9.7,19.31,20.8,4.8,NA,NA,NA,NA,NA,88.452
2009-05-15,16.1,12.5,22.2,0.5,1.2,61.3,0.1,6.97,17.5,12.1,NA,NA,NA,NA,NA,88.452
2009-05-16,15.7,12,19,41.5,1.1,93.5,0,3.21,16.2,12.2,NA,NA,NA,NA,NA,88.452
2009-05-17,15.2,9.7,19.9,2.5,3,78.5,0.5,11.47,17,8,NA,NA,NA,NA,NA,88.452
2009-05-18,15.6,5.9,25.8,NA,1.5,63,10.5,27.41,20.4,5,NA,NA,NA,NA,NA,88.452
2009-05-19,17.9,6.9,28.9,NA,1.3,64.8,10.5,27.78,21.2,6.3,NA,NA,NA,NA,NA,88.452
2009-05-20,19,10.8,28.1,0.1,1.4,64.9,2.4,12.02,19.6,9.3,NA,NA,NA,NA,NA,88.452
2009-05-21,16,14.2,19.6,64,1.9,91.4,0,4.63,17.6,13.7,NA,NA,NA,NA,NA,88.452
2009-05-22,19.8,15.3,26.5,0,2.7,68.3,9.1,26.62,22.4,14.5,NA,NA,NA,NA,NA,88.452
2009-05-23,17.1,14,23.2,0.2,1.6,73,2.9,14.19,19.6,13.3,NA,NA,NA,NA,NA,88.452
2009-05-24,18.2,10.8,25.7,0.2,1.8,70.8,9.3,28.25,22,10.1,NA,NA,NA,NA,NA,88.452
2009-05-25,19.8,12.5,29.2,NA,1.1,72.3,7.8,23.37,23.1,12.2,NA,NA,NA,NA,NA,88.452
2009-05-26,19.6,14.6,30.1,1.5,1.2,77.1,6.2,24.97,22.2,14,NA,NA,NA,NA,NA,88.452
2009-05-27,18.3,12.2,29.5,3.5,1.1,79.1,6.4,27.42,23.2,12.1,NA,NA,NA,NA,NA,88.452
2009-05-28,20.6,14.1,31.3,NA,1.3,64.4,10.6,27.23,24.6,12.6,NA,NA,NA,NA,NA,88.452
2009-05-29,19.8,10.5,28.8,NA,1,60.4,11.5,25.77,22.7,9.8,NA,NA,NA,NA,NA,88.452
2009-05-30,18.5,13.3,26.3,NA,1.9,66.9,5.4,23.61,21.8,10.8,NA,NA,NA,NA,NA,88.452
2009-05-31,17.3,7.8,26.1,NA,1.7,55.1,11.8,28.44,22.2,6.8,NA,NA,NA,NA,NA,88.452
2009-06-01,19.9,9.8,30.2,NA,1.2,65.6,10.3,24.62,23.7,8,NA,NA,NA,NA,NA,88.452
2009-06-02,19.1,13.4,25.3,2.5,1.3,78.9,0.3,12.13,20.8,11.4,NA,NA,NA,NA,NA,88.452
2009-06-03,18.7,17.5,21.6,NA,1.6,79.9,0,11.66,19.5,17.1,NA,NA,NA,NA,NA,88.452
2009-06-04,20.9,15.1,28.5,NA,1.5,70,9.3,22.77,25.5,14.3,NA,NA,NA,NA,NA,88.452
2009-06-05,20.5,14.6,30.1,1,1.4,77.5,6.7,27.2,24.9,13.3,NA,NA,NA,NA,NA,88.452
2009-06-06,20.5,16,28.5,2.5,1.2,78.3,6.6,26.98,25.1,15.3,NA,NA,NA,NA,NA,88.452
2009-06-07,19.9,16,26.2,0,1.3,78.9,3.3,16.26,23.3,15.1,NA,NA,NA,NA,NA,88.452
2009-06-08,20.8,17.8,24.9,NA,1.6,74.6,1,14.47,24,17.7,NA,NA,NA,NA,NA,88.452
2009-06-09,19.6,16.5,24.6,9.5,1.9,78.6,0.9,11.51,21.7,16.5,NA,NA,NA,NA,NA,88.452
2009-06-10,20.8,16.7,26.2,5.5,2,78.3,2.7,12.04,21.9,16.6,NA,NA,NA,NA,NA,88.452
2009-06-11,22,15.1,29.5,NA,1.9,55.8,11.9,30.27,25.1,14,NA,NA,NA,NA,NA,88.452
2009-06-12,18.2,14.7,22.1,NA,0.6,83.8,0,4.31,19.2,14,NA,NA,NA,NA,NA,88.452
2009-06-13,20.5,12.1,28.6,NA,1.8,64.3,10.7,27.66,24.9,12.1,NA,NA,NA,NA,NA,88.452
2009-06-14,21.2,12.8,28,NA,1.6,65.4,9.4,28.05,25.7,11.3,NA,NA,NA,NA,NA,88.452
2009-06-15,21.2,14.5,27.8,NA,1.5,70.9,9,29.04,25.9,13.7,NA,NA,NA,NA,NA,88.452
2009-06-16,22.3,15.3,30.8,NA,1.3,70.1,9,27.47,27.3,14.5,NA,NA,NA,NA,NA,88.452
2009-06-17,22.2,16.2,29,NA,1.5,68.5,7.3,24.27,27.7,15.4,NA,NA,NA,NA,NA,88.452
2009-06-18,24.2,18.2,31,NA,1.5,63,11.5,26.25,29.9,17.9,NA,NA,NA,NA,NA,88.452
2009-06-19,24.5,18.3,31.5,NA,1.7,71.1,8.9,25.93,30.6,17.5,NA,NA,NA,NA,NA,88.452
2009-06-20,23.3,21.7,26.2,3.5,1.7,82.5,0,7,24.6,21,NA,NA,NA,NA,NA,88.452
2009-06-21,25,22,30.2,5,1,87.1,0.9,9.53,27.1,22,NA,NA,NA,NA,NA,88.452
2009-06-22,22.2,20.5,26.7,77.5,1,88.5,0.9,10.27,23.8,19.2,NA,NA,NA,NA,NA,88.452
2009-06-23,23,15.9,30.1,NA,1,67.6,8.2,24.48,25.8,15.1,NA,NA,NA,NA,NA,88.452
2009-06-24,23.3,14.5,33,NA,1.1,61.4,11.7,29.64,26.8,13.8,NA,NA,NA,NA,NA,88.452
2009-06-25,23,14.9,33.4,NA,1.2,62.8,11.1,29.57,26.3,14.1,NA,NA,NA,NA,NA,88.452
2009-06-26,23.3,14,32.5,NA,1.8,69.9,11.2,26.2,26.6,12.6,NA,NA,NA,NA,NA,88.452
2009-06-27,23.3,19.1,29,NA,1.3,83,0.9,13,25.2,17.6,NA,NA,NA,NA,NA,88.452
2009-06-28,23.5,19.9,26,0.5,1.3,85.3,0,16.13,24.4,19.3,NA,NA,NA,NA,NA,88.452
2009-06-29,24.1,21.9,28.7,56,0.8,87.5,1.9,8.46,26.5,21.8,NA,NA,NA,NA,NA,88.452
2009-06-30,21.8,18.2,25.6,12.5,0.9,91.1,0,3.62,24.1,18.4,NA,NA,NA,NA,NA,88.452
2009-07-01,22.4,16.8,28.8,NA,1.2,77.6,7,26.54,24.7,16.3,NA,NA,NA,NA,NA,88.452
2009-07-02,22.1,18.2,28.7,2,1.2,79,5.1,24.71,25,17.7,NA,NA,NA,NA,NA,88.452
2009-07-03,21.8,17.4,27.4,NA,1.2,78.6,4.7,27.15,25.3,16.9,NA,NA,NA,NA,NA,88.452
2009-07-04,22.9,17.9,29.8,0,1.2,77.5,7.2,27.98,26.5,17.8,NA,NA,NA,NA,NA,88.452
2009-07-05,24.3,19.2,32,NA,1.1,74,6.2,26.16,27.6,18.4,NA,NA,NA,NA,NA,88.452
2009-07-06,24.6,19.1,31.8,NA,1.4,73.4,8,25.82,28,18,NA,NA,NA,NA,NA,88.452
2009-07-07,22.6,19.2,26.2,216.5,1,94.4,0,3.61,23.2,19.3,NA,NA,NA,NA,NA,88.452
2009-07-08,25.9,22.9,30.1,0.5,1.2,86.8,1.3,8.39,27.1,23.2,NA,NA,NA,NA,NA,88.452
2009-07-09,26.3,22.7,28.6,30.5,2.8,76.6,0,10.57,26.3,21.7,NA,NA,NA,NA,NA,88.452
2009-07-10,24.3,20.3,29.6,NA,1.7,75,6.7,21.25,26.9,19.6,NA,NA,NA,NA,NA,88.452
2009-07-11,20.8,19.7,23.7,85.5,0.9,92.9,0,3.9,22.9,20,NA,NA,NA,NA,NA,88.452
2009-07-12,25,20.5,27.6,20.5,2,87.5,0,6.09,24.4,20.5,NA,NA,NA,NA,NA,88.452
2009-07-13,25.9,23.9,31.4,13.5,1.2,88.5,0.5,10.08,27,23.7,NA,NA,NA,NA,NA,88.452
2009-07-14,27.1,24.1,30.6,7.5,2.6,80.8,1.4,11.9,28.1,23.9,NA,NA,NA,NA,NA,88.452
2009-07-15,21.9,19.3,27.6,108.5,1.5,88.3,3.4,8.96,24.5,19.2,NA,NA,NA,NA,NA,88.452
2009-07-16,23.9,21.6,28.4,179.5,0.9,92.6,0.3,4.14,25.5,21.4,NA,NA,NA,NA,NA,88.452
2009-07-17,26,23.3,29.2,4.5,1.2,87.9,0,4.39,26.7,23.5,NA,NA,NA,NA,NA,88.452
2009-07-18,27.8,24.7,31.4,NA,2.1,75,0.7,12.95,27.6,23.9,NA,NA,NA,NA,NA,88.452
2009-07-19,27,24.9,30,13.5,2.5,82.4,0.6,6.95,27.5,24.8,NA,NA,NA,NA,NA,88.452
2009-07-20,27.5,24.7,32.2,6.5,0.7,84.9,2.4,18.33,29.4,24.5,NA,NA,NA,NA,NA,88.452
2009-07-21,25.3,22.2,29.2,56.5,1.8,82.1,1.8,7.85,27.4,21.1,NA,NA,NA,NA,NA,88.452
2009-07-22,24.3,18.8,30.7,NA,1.3,72.4,10.9,22.55,28.4,18.5,NA,NA,NA,NA,NA,88.452
2009-07-23,22.5,18.6,27.2,1,0.9,84.4,0,12.46,25,18.4,NA,NA,NA,NA,NA,88.452
2009-07-24,21.4,18,26.8,17,0.8,86.5,0,10.18,24.6,17.9,NA,NA,NA,NA,NA,88.452
2009-07-25,22.2,20.7,24.7,1.5,0.9,88.1,0,10.49,24.6,20.2,NA,NA,NA,NA,NA,88.452
2009-07-26,23.8,19.3,29.4,0.2,1,80.6,3,18.95,26.4,18.5,NA,NA,NA,NA,NA,88.452
2009-07-27,24.1,21.4,29.1,NA,1.2,80,3.7,17.46,26.4,21.2,NA,NA,NA,NA,NA,88.452
2009-07-28,21.8,19.3,24.5,25.5,0.6,86.8,0,5.17,24.5,19.1,NA,NA,NA,NA,NA,88.452
2009-07-29,22.8,19.1,27.7,16,0.9,83.8,1.5,22.17,25.5,19.2,NA,NA,NA,NA,NA,88.452
2009-07-30,25.1,20.4,31.9,0.1,1.2,76.9,7.9,24.55,28.4,20.3,NA,NA,NA,NA,NA,88.452
2009-07-31,24.6,21.7,30,22,0.9,81.1,4,20.48,28,21.6,NA,NA,NA,NA,NA,88.452
2009-08-01,24.3,21.1,31,27,0.8,83.8,5.1,23.15,28.2,21,NA,NA,NA,NA,NA,88.452
2009-08-02,24.9,21.4,30.6,NA,1.2,77.3,6.4,19.26,28.4,21.4,NA,NA,NA,NA,NA,88.452
2009-08-03,22.3,19.1,25.3,0.5,0.7,82.8,0.5,12.28,24.8,19,NA,NA,NA,NA,NA,88.452
2009-08-04,24,18.6,30.9,NA,0.9,79.5,6.6,16.88,27,18.6,NA,NA,NA,NA,NA,88.452
2009-08-05,25,20.4,31.1,NA,1.1,72.6,11.5,25.29,28.8,20.2,NA,NA,NA,NA,NA,88.452
2009-08-06,25.3,20.8,32.1,0.2,1.2,79.4,1.9,15.51,27.6,20.8,NA,NA,NA,NA,NA,88.452
2009-08-07,25,23.3,27.6,30.5,0.5,90.5,0.1,9.61,27.4,23,NA,NA,NA,NA,NA,88.452
2009-08-08,26.9,22.7,33.3,NA,1,80.3,7.8,17.82,29.9,22.7,NA,NA,NA,NA,NA,88.452
2009-08-09,27.5,23.3,32.8,NA,1.2,75.3,8.7,18.18,30.8,23.1,NA,NA,NA,NA,NA,88.452
2009-08-10,26.2,22.2,30.7,NA,1.2,78.5,0.9,9.66,27.6,22.3,NA,NA,NA,NA,NA,88.452
2009-08-11,25.1,24,26.8,38,1.2,88,0,5.52,25.6,23.4,NA,NA,NA,NA,NA,88.452
2009-08-12,25.8,24.1,26.8,13.5,1.8,90.5,0,2.09,26.5,23.9,NA,NA,NA,NA,NA,88.452
2009-08-13,26.5,22.7,33,0.5,1.5,81.1,5,21.15,29.5,22.6,NA,NA,NA,NA,NA,88.452
2009-08-14,24.1,20.8,29.6,NA,0.9,85.3,0.4,16.07,27,20.8,NA,NA,NA,NA,NA,88.452
2009-08-15,26.3,21,34.1,NA,0.8,74.3,9.2,20.58,29.8,20.5,NA,NA,NA,NA,NA,88.452
2009-08-16,26,22,31.2,NA,1.1,78.5,4.2,20.61,29.7,22,NA,NA,NA,NA,NA,88.452
2009-08-17,25.8,22.6,30.5,NA,1.1,81.3,2.6,17.05,28.1,22.4,NA,NA,NA,NA,NA,88.452
2009-08-18,26.3,22.4,32.4,NA,0.9,81.1,4.3,21.14,29,22.4,NA,NA,NA,NA,NA,88.452
2009-08-19,26.6,23,33,NA,1.2,81.3,7.1,24.71,29.6,22.8,NA,NA,NA,NA,NA,88.452
2009-08-20,26.6,22.5,31.4,14,0.9,81.3,2.2,14.21,29.1,22.4,NA,NA,NA,NA,NA,88.452
2009-08-21,25.6,19.2,32.7,2,0.8,79.4,6.6,19.02,29.3,19,NA,NA,NA,NA,NA,88.452
2009-08-22,23.6,17.2,32.7,NA,1.4,73.9,9.9,25.42,27.9,17.1,NA,NA,NA,NA,NA,88.452
2009-08-23,23,18,30.6,NA,1,75.5,3.6,7,25.5,17.8,NA,NA,NA,NA,NA,88.452
2009-08-24,22.7,15.7,30.3,NA,1,78,7.3,23.67,26.1,15.7,NA,NA,NA,NA,NA,88.452
2009-08-25,23.9,19,30.1,NA,1,77.8,7.5,22.5,26.7,19,NA,NA,NA,NA,NA,88.452
2009-08-26,23.7,19,30.7,NA,1.2,78.4,7.2,21.66,27.4,19,NA,NA,NA,NA,NA,88.452
2009-08-27,24.3,21.4,26,33.5,0.7,89.4,0,5.37,25.1,21.3,NA,NA,NA,NA,NA,88.452
2009-08-28,25.6,18.9,31.9,4.5,1.7,73.3,10,24.99,29.2,18.4,NA,NA,NA,NA,NA,88.452
2009-08-29,22.1,15.7,29,NA,0.9,78.1,6.7,20.54,25.2,15.5,NA,NA,NA,NA,NA,88.452
2009-08-30,21.1,19.1,23.9,0.3,0.6,85.9,0,3.46,23.4,19,NA,NA,NA,NA,NA,88.452
2009-08-31,21,17.8,25.8,0.1,0.5,80.4,1.2,10.74,23.9,17.6,NA,NA,NA,NA,NA,88.452
2009-09-01,21.8,17.2,29.6,NA,1,74,9.8,24.15,26.1,17.2,NA,NA,NA,NA,NA,88.452
2009-09-02,21.6,16.2,29.8,NA,0.8,75,9.1,22.56,26,16,NA,NA,NA,NA,NA,88.452
2009-09-03,21.5,16,29.9,NA,0.7,78.5,7.8,22.43,25.2,15.9,NA,NA,NA,NA,NA,88.452
2009-09-04,23.1,18,30.1,NA,0.9,80.6,6.7,19.38,26.5,17.8,NA,NA,NA,NA,NA,88.452
2009-09-05,24.4,20.2,31.5,NA,0.8,78.5,6.8,20.6,27.2,20.2,NA,NA,NA,NA,NA,88.452
2009-09-06,25,20.6,32.5,NA,1.4,73,8.3,22.2,27.8,20.4,NA,NA,NA,NA,NA,88.452
2009-09-07,24.4,18.5,31.4,NA,2.4,75.8,7.9,16.01,27.5,18.4,NA,NA,NA,NA,NA,88.452
2009-09-08,24.2,18.8,31.4,NA,1.1,71.9,8,19.33,27.6,18.6,NA,NA,NA,NA,NA,88.452
2009-09-09,22.7,16.2,30,NA,1.2,70.6,7.3,23.55,28,16.2,NA,NA,NA,NA,NA,88.452
2009-09-10,20.5,13.6,30.2,NA,0.9,75,8.3,23.97,26.2,13.4,NA,NA,NA,NA,NA,88.452
2009-09-11,20,15.7,24.8,1,0.9,80,1.3,6.38,23,15.6,NA,NA,NA,NA,NA,88.452
2009-09-12,19.9,15.9,26.8,2,1.7,77.5,4.3,15.9,22.9,15,NA,NA,NA,NA,NA,88.452
2009-09-13,18.8,12.8,28.1,NA,0.8,78.4,7.8,21.93,24.3,12.6,NA,NA,NA,NA,NA,88.452
2009-09-14,18.7,15.7,22.4,0.3,0.4,88,0,4.41,21.4,15.5,NA,NA,NA,NA,NA,88.452
2009-09-15,20.1,15,28.6,0.2,1.2,73.9,8.8,21.12,25,15.1,NA,NA,NA,NA,NA,88.452
2009-09-16,19.2,13.7,28.8,NA,0.8,76.3,6.6,20.22,23.8,13.5,NA,NA,NA,NA,NA,88.452
2009-09-17,19.8,13.8,28.7,NA,0.7,78.1,6.3,20.53,24,13.8,NA,NA,NA,NA,NA,88.452
2009-09-18,20.5,14.9,31.1,NA,1.2,70.8,8.3,20.85,24.8,14.8,NA,NA,NA,NA,NA,88.452
2009-09-19,19.2,12.6,28.1,NA,0.7,71.4,10.2,20.42,24.9,12.6,NA,NA,NA,NA,NA,88.452
2009-09-20,18.4,12.3,26.9,NA,0.8,77.1,7.1,19.4,24,12.1,NA,NA,NA,NA,NA,88.452
2009-09-21,18,16.3,21.1,1,0.5,89,0,4.59,20.6,16.4,NA,NA,NA,NA,NA,88.452
2009-09-22,19.6,15.2,26.1,NA,0.7,82.6,1.3,11.44,22,15,NA,NA,NA,NA,NA,88.452
2009-09-23,22.1,18.4,28.5,3.5,0.8,84.3,4.1,17.39,24.5,18.4,NA,NA,NA,NA,NA,88.452
2009-09-24,23.1,19.2,30.6,NA,0.7,75.3,7.1,19.14,26.1,19.2,NA,NA,NA,NA,NA,88.452
2009-09-25,20.7,18.4,24.2,3.5,0.4,90.8,0,3.84,22.5,18.4,NA,NA,NA,NA,NA,88.452
2009-09-26,22.5,18.9,29.2,NA,0.8,80.5,5,11.61,24.2,18.7,NA,NA,NA,NA,NA,88.452
2009-09-27,19.3,18.2,20.8,28.5,0.5,93.1,0,2.62,21.4,18.3,NA,NA,NA,NA,NA,88.452
2009-09-28,21.7,18.5,27.4,0.5,1,83.1,5,16.13,23.6,18.3,NA,NA,NA,NA,NA,88.452
2009-09-29,21.2,18.6,25.9,NA,0.7,82.9,1.5,10.97,23.4,18.7,NA,NA,NA,NA,NA,88.452
2009-09-30,19.6,16.7,24.8,1.5,0.5,87.8,0.3,4.5,21.7,16.6,NA,NA,NA,NA,NA,88.452
2009-10-01,20.8,16.6,27.5,11,0.7,83.3,2.9,10.94,23,16.4,NA,NA,NA,NA,NA,88.452
2009-10-02,20.7,16.1,26.1,15.5,2.4,67.9,8.6,15.95,21.9,15,NA,NA,NA,NA,NA,88.452
2009-10-03,17.4,10.9,25.3,NA,1.2,59.8,10.1,20.31,19.3,11,NA,NA,NA,NA,NA,88.452
2009-10-04,15.3,9.5,24.3,0,1,82,3.8,10.16,18,9.3,NA,NA,NA,NA,NA,88.452
2009-10-05,14.7,9.6,24.5,NA,0.7,72.1,7.5,18.34,17.3,9.5,NA,NA,NA,NA,NA,88.452
2009-10-06,15.5,8.3,26.1,NA,0.8,76.4,8.6,18.05,18,8.1,NA,NA,NA,NA,NA,88.452
2009-10-07,16.7,9.6,24.8,NA,1.8,67.1,6.3,19.58,18.2,9.6,NA,NA,NA,NA,NA,88.452
2009-10-08,15.7,8.4,23.8,NA,0.9,69,8.4,18.77,17.4,8.3,NA,NA,NA,NA,NA,88.452
2009-10-09,13.7,8.2,23.1,NA,0.7,76.6,7.2,16.79,16.4,8.1,NA,NA,NA,NA,NA,88.452
2009-10-10,13.5,6.9,22.8,NA,0.9,77.5,6.9,15.29,15.8,6.7,NA,NA,NA,NA,NA,88.452
2009-10-11,13.9,8.1,23.9,NA,0.7,79.1,5.3,15.35,16.7,8.1,NA,NA,NA,NA,NA,88.452
2009-10-12,13.4,9.1,20.4,NA,0.7,82.9,0.1,9.06,16,9.4,NA,NA,NA,NA,NA,88.452
2009-10-13,14.7,8.1,22.8,0.1,1,78.3,6.7,15.42,16.2,8.1,NA,NA,NA,NA,NA,88.452
2009-10-14,14.7,9.9,21.2,3,1.8,79.4,7,15.35,16.6,9.1,NA,NA,NA,NA,NA,88.452
2009-10-15,13.1,7.9,23,NA,0.9,77.5,6.1,17.66,15.4,7.9,NA,NA,NA,NA,NA,88.452
2009-10-16,13.3,7.4,22.7,NA,0.6,83,4.1,13.74,14.9,7,NA,NA,NA,NA,NA,88.452
2009-10-17,14,9.9,20.6,10,2,75.5,4.4,17.16,15.5,8.9,NA,NA,NA,NA,NA,88.452
2009-10-18,13.5,7.1,21.9,NA,1.4,73.5,7.1,17.27,15.2,6.7,NA,NA,NA,NA,NA,88.452
2009-10-19,13.1,8.1,20.7,NA,2.5,66.3,6.1,15.35,13.4,7.8,NA,NA,NA,NA,NA,88.452
2009-10-20,11.3,6.3,19.6,NA,1.3,71.6,7.5,17.29,12.3,5.4,NA,NA,NA,NA,NA,88.452
2009-10-21,11.3,4.4,23.7,NA,0.6,76.9,7.2,14.06,12.2,4,NA,NA,NA,NA,NA,88.452
2009-10-22,12.3,5.2,24.1,NA,0.4,69.6,6.9,13.98,13.4,4.7,NA,NA,NA,NA,NA,88.452
2009-10-23,12.6,4.8,25.6,NA,0.4,71.6,7.5,14.3,13.3,4.8,NA,NA,NA,NA,NA,88.452
2009-10-24,13.6,5.4,23.9,NA,0.8,78.4,8.5,14.07,13.7,4.9,NA,NA,NA,NA,NA,88.452
2009-10-25,13.4,8.1,23.2,NA,0.5,78.5,6.5,13.04,14.3,7.1,NA,NA,NA,NA,NA,88.452
2009-10-26,12.6,5.6,23.6,NA,0.9,75,7.6,14.78,13.3,5.6,NA,NA,NA,NA,NA,88.452
2009-10-27,13.8,8.4,23.4,NA,0.9,74.6,7.1,12.31,14.1,6.9,NA,NA,NA,NA,NA,88.452
2009-10-28,12.9,6.3,24.6,NA,0.6,80.5,4.6,13.06,13.4,5.3,NA,NA,NA,NA,NA,88.452
2009-10-29,13.8,9.8,18.7,0,0.7,83.9,0.4,0.64,14.1,8.5,NA,NA,NA,NA,NA,88.452
2009-10-30,15.6,10.4,25.8,NA,0.7,76.6,5.1,10.25,14.9,10.2,NA,NA,NA,NA,NA,88.452
2009-10-31,17.2,9.5,24.6,NA,1.3,81.4,4.6,11.37,16.9,9.5,NA,NA,NA,NA,NA,88.452
2009-11-01,13.6,7.7,21.1,0,3,66.4,3.7,8.05,14.6,6.6,NA,NA,NA,NA,NA,88.452
2009-11-02,5.2,1.8,11,1.5,3.9,65.5,0.5,9.25,7.8,0.9,NA,NA,NA,NA,NA,88.452
2009-11-03,5,-2.1,14.5,NA,1.6,67,9.4,14.69,5.3,-2.2,NA,NA,NA,NA,NA,88.452
2009-11-04,8.7,0.3,16.8,NA,0.4,78.8,1,10.08,10.3,0.3,NA,NA,NA,NA,NA,88.452
2009-11-05,13.1,8.2,21.7,NA,0.6,81.5,3.7,13.41,12.9,7.2,NA,NA,NA,NA,NA,88.452
2009-11-06,14.6,9,23.3,NA,0.8,82.9,2.9,10.37,14.2,8.5,NA,NA,NA,NA,NA,88.452
2009-11-07,16.1,10.4,24.6,NA,0.7,84.8,2,11.6,15.7,9.1,NA,NA,NA,NA,NA,88.452
2009-11-08,16.8,13.5,20.9,13.5,0.7,93.3,0,3.09,16.4,12.2,NA,NA,NA,NA,NA,88.452
2009-11-09,18.1,15.8,24.1,NA,0.9,86.6,5.3,11.8,17.6,15.2,NA,NA,NA,NA,NA,88.452
2009-11-10,15.1,12,18.3,1.5,0.8,85.4,0,1.71,15.3,11.8,NA,NA,NA,NA,NA,88.452
2009-11-11,12.3,8.2,19.3,NA,1,73.9,5,13.23,13,7.3,NA,NA,NA,NA,NA,88.452
2009-11-12,10.4,5.4,16.2,NA,1.2,64,8.1,13.15,11.3,5.4,NA,NA,NA,NA,NA,88.452
2009-11-13,11.1,8.8,12.8,6,0.6,86.5,0,2.19,11.8,9.1,NA,NA,NA,NA,NA,88.452
2009-11-14,9.1,5.4,13,NA,3.4,68.3,0.8,6.01,9.6,3.9,NA,NA,NA,NA,NA,88.452
2009-11-15,5.3,3.9,7.9,0,3.8,61.9,1.7,7.2,6.5,3.2,NA,NA,NA,NA,NA,88.452
2009-11-16,3.7,2.6,6,NA,3.3,52.1,0,4.98,5.8,2.1,NA,NA,NA,NA,NA,88.452
