date,avg_temper,low_temper,high_temper,rainfall,avg_ws,avg_rehumi,total_sunhine,total_sunradi,avg_landtemper,low_grasstemper,avg_humid,day_soilwater,shipments,CPI,hq_price
20060102,1.9,-2.2,6.6,8.201994302,1.7,73.8,3,9.69,1.1,-3.5,71.31120079,18.51768627,38000,80.202,7500
20060103,0.2,-3,5,8.201994302,2.9,45.5,5.4,9.76,1.2,-4.4,71.31120079,18.51768627,531454,80.202,7500
20060104,-1.4,-4,0.8,8.201994302,1.9,46.4,0,2.08,0.1,-4.5,71.31120079,18.51768627,287000,80.202,7500
20060105,-4.8,-7.4,0.1,8.201994302,2.8,51,7.6,11.33,-0.7,-7.8,71.31120079,18.51768627,332350,80.202,7500
20060106,-3.3,-6.9,0.6,0,2.8,57.1,4.5,7.94,-0.8,-7.6,71.31120079,18.51768627,374542,80.202,7500
20060109,-2.1,-8,5.5,8.201994302,0.6,77.6,2.6,9.55,-0.7,-9.1,71.31120079,18.51768627,746916,80.202,7100
20060110,-1.4,-7.1,7,8.201994302,0.9,78.5,7.8,10.07,0.2,-8.5,71.31120079,18.51768627,256640,80.202,7100
20060111,-2.3,-8.3,9.5,8.201994302,0.5,74.4,7.1,10.19,-0.3,-9.5,71.31120079,18.51768627,206096,80.202,7100
20060112,1.6,-8.6,10.1,8.201994302,1.3,68.8,1.9,7.28,0.4,-9.6,71.31120079,18.51768627,349922,80.202,7100
20060113,7.2,4.5,10.5,12.5,0.6,98.3,0,3.08,5.3,2.8,71.31120079,18.51768627,241940,80.202,6400
20060115,3.7,-0.6,9.8,8.201994302,0.4,90.4,1.6,2.54,4.8,-2.4,71.31120079,18.51768627,269464.1337,80.202,6400
20060116,1.7,-0.6,4.4,0.5,0.5,93.8,0,1.71,3.7,-2.4,71.31120079,18.51768627,391438,80.202,6400
20060117,2.7,-3.2,9.6,8.201994302,0.7,74.1,4.3,9.59,3.7,-4.8,71.31120079,18.51768627,224180,80.202,6400
20060118,3.6,-1,10.6,8.201994302,0.8,67.9,4.7,8.95,4.7,-2.4,71.31120079,18.51768627,301060,80.202,5700
20060119,3,-2,9.1,8.201994302,0.8,72,0.6,5.81,3.4,-2.7,71.31120079,18.51768627,228410,80.202,5700
20060120,2,-2.4,9.1,8.201994302,0.6,70.6,3.1,7.06,3.7,-4.3,71.31120079,18.51768627,199300,80.202,5700
20060123,-2.1,-7.9,6.5,8.201994302,1.6,55.5,8.7,13.86,0.9,-8.6,71.31120079,18.51768627,1020214,80.202,5700
20060124,-3.1,-8.8,6.3,8.201994302,1.1,61.8,8.3,13.59,0.6,-10.3,71.31120079,18.51768627,276830,80.202,5700
20060125,-0.8,-6.5,8.3,8.201994302,1.1,56.1,7.9,12.27,0.9,-8,71.31120079,18.51768627,228100,80.202,5700
20060126,-0.1,-7.6,8.8,8.201994302,1.4,69.6,8.3,8.99,2,-8.6,71.31120079,18.51768627,243773,80.202,5700
20060127,0.3,-4.9,8.6,8.201994302,1.5,71.4,6.3,10.62,1.7,-6.8,71.31120079,18.51768627,218630,80.202,5700
20060131,7.2,5.1,12.3,8.5,0.7,91.6,0.8,4.2,7.9,4.7,71.31120079,18.51768627,269464.1337,80.202,5700
20060201,2.2,-3,6.3,4,2.7,79.5,2.4,7.14,4.8,-4.3,71.31120079,18.51768627,359320,80.202,5700
20060202,0.2,-4.5,6.9,8.201994302,1.8,69,3.7,10.27,2,-5.5,71.31120079,18.51768627,62630,80.202,5700
20060203,-5.6,-10.1,0.8,8.201994302,3.8,52.4,9.2,9.65,0.9,-10.8,71.31120079,18.51768627,177620,80.202,7100
20060206,0.7,-2.7,6.9,2.8,0.5,87.1,2.8,9.42,0,-2.8,71.31120079,18.51768627,475821,80.202,7100
20060207,0.5,-2.2,2.5,6.5,2.8,86.3,0.1,3.62,0.9,-2.5,71.31120079,18.51768627,106030,80.202,7100
20060208,-3.5,-5.5,-0.6,0.7,4.5,69.6,3.4,11.62,0.9,-5.7,71.31120079,18.51768627,214476,80.202,7900
20060209,-4,-8.3,1.7,0,2,67.3,9.3,16.76,1.1,-9.5,71.31120079,18.51768627,209510,80.202,7900
20060210,-0.8,-7.6,4,8.201994302,0.9,81.3,0.6,7.2,0.6,-9,71.31120079,18.51768627,233060,80.202,7900
20060213,2,-8.3,14.8,8.201994302,1,72.3,9.3,17.2,3.4,-9.3,71.31120079,18.51768627,271310,80.202,7900
20060214,7.7,3.2,14.6,13.5,1,91.3,0.8,2.38,7.1,1.5,71.31120079,18.51768627,284319,80.202,7100
20060215,3.9,1.7,6.8,1.5,0.6,93.5,0,1.63,4.2,-0.6,71.31120079,18.51768627,181620,80.202,7100
20060216,3.6,-0.3,8.6,0,2.1,71,0.1,5.66,4.7,-1.2,71.31120079,18.51768627,180330,80.202,7100
20060217,-2.2,-5,1.7,8.201994302,3.7,43,9.5,17.56,1.7,-6.3,71.31120079,18.51768627,231612,80.202,7100
20060220,3.5,-4.9,13.8,8.201994302,0.7,65.1,8.6,16.34,4.5,-6.5,71.31120079,18.51768627,802835,80.202,7100
20060221,4.6,-4.5,16.7,8.201994302,0.8,65.1,8.6,17.02,5.4,-6.5,71.31120079,18.51768627,180245,80.202,7100
20060222,2.5,-1.2,6.3,0.5,1.3,72.3,0,4.8,3.2,-2.7,71.31120079,18.51768627,301045,80.202,6400
20060223,3.1,-4.1,12.8,8.201994302,1.4,51.4,9.8,18.45,4.6,-6.4,71.31120079,18.51768627,136240,80.202,6400
20060224,5.3,-2,16,8.201994302,0.9,49.3,9.5,18.2,6.3,-4,71.31120079,18.51768627,300760,80.202,6400
20060227,1.3,-5.4,10.1,8.201994302,1.1,49.4,9.6,15.6,3.9,-6.4,71.31120079,18.51768627,304572,80.202,6400
20060228,1.6,-2.7,8.1,2.5,0.5,77.8,0,5.35,2.9,-3.7,71.31120079,18.51768627,418215,80.202,7100
20060302,0.2,-4.1,5.5,0.1,3,64,3.6,16.11,2.4,-5.6,71.31120079,18.51768627,668906,80.202,7900
20060303,-0.1,-6.4,7.9,0,1.4,67,10.1,17.28,3.4,-7.5,71.31120079,18.51768627,328350,80.202,8600
20060306,10.5,4.4,18.7,1,1.1,75.1,5,9.95,10.4,2.4,71.31120079,18.51768627,264485,80.202,8600
20060307,10.2,4.4,18.2,8.201994302,1.4,73.4,6.4,14.98,10.6,2.5,71.31120079,18.51768627,289700,80.202,8600
20060308,9.9,2.4,19.3,8.201994302,0.8,59.5,5.7,14.92,11.1,0.5,71.31120079,18.51768627,140095,80.202,8600
20060309,7.3,2.4,15.1,8.201994302,0.7,73.4,0,6.46,8,0.8,71.31120079,18.51768627,184582,80.202,8600
20060310,8.8,-1.1,20.6,8.201994302,1.2,69,8.6,18.36,9.4,-2.2,71.31120079,18.51768627,220470,80.202,8600
20060313,-1.7,-8.3,4.5,0.3,2.5,62.1,5.2,16.28,1.7,-9.8,71.31120079,18.51768627,272065,80.202,8600
20060314,2.1,-2,8.6,0.2,3.1,49.5,9.1,20.04,5.1,-4.4,71.31120079,18.51768627,157130,80.202,8600
20060315,5.5,-5.5,15.1,8.201994302,1.2,50,8.7,18.49,6.5,-6.6,71.31120079,18.51768627,690250,80.202,8600
20060316,4.2,1.6,6.6,5,1.5,88.3,0,4.48,6.3,0.6,71.31120079,18.51768627,170895,80.202,8600
20060317,8.8,-1.2,21.5,8.201994302,0.9,66.4,7.6,20.32,8.4,-2.5,71.31120079,18.51768627,117140,80.202,8600
20060320,5.3,-4.5,17.1,8.201994302,0.8,53,9.9,20.8,6.6,-6,71.31120079,18.51768627,173004,80.202,8600
20060321,9.5,0.2,20.3,8.201994302,1,61.3,9.3,20.45,10.8,-1.7,71.31120079,18.51768627,282242,80.202,8600
20060322,10.3,2,21.1,8.201994302,1.2,64.6,8,21.02,12.2,-0.2,71.31120079,18.51768627,214885,80.202,8600
20060323,7.8,-0.1,15.6,8.201994302,3.4,45.3,9.1,21.72,9.9,-2.4,71.31120079,18.51768627,140970,80.202,9300
20060324,5.2,-4.5,15.5,8.201994302,1.5,51.3,10.1,20.23,8.4,-6.1,71.31120079,18.51768627,66360,80.202,9300
20060327,9,0.8,19.7,8.201994302,1,48.4,10.1,21.67,11.3,-0.3,71.31120079,18.51768627,244870,80.202,9300
20060328,3.3,0.8,7.5,0.5,3.8,61.1,3,12.11,6,-0.6,71.31120079,18.51768627,188160,80.202,9300
20060329,6.1,-3.5,13,8.201994302,2.2,48.3,10.7,22.76,8.5,-5.4,71.31120079,18.51768627,222680,80.202,9300
20060330,6.3,-0.6,12.3,8.201994302,3.5,44.9,10.8,24.54,10.2,-2.9,71.31120079,18.51768627,29270,80.202,9300
20060331,7.2,-4.6,19.5,8.201994302,1.4,57,10.7,22.87,9.8,-6,71.31120079,18.51768627,74134,80.202,9300
20060403,10.5,-0.5,22.1,8.201994302,1,72.6,7.6,20.85,11.6,-1.8,71.31120079,18.51768627,87542,80.202,9300
20060404,10,7.8,11.3,40,0.8,97.1,0,2.18,9.7,6,71.31120079,18.51768627,198416,80.202,9300
20060405,12.4,4.3,21.3,3.5,1.6,67.5,7.7,21.5,13.7,2.5,71.31120079,18.51768627,123250,80.202,9300
20060406,8.7,2,17,8.201994302,1.2,76,3.9,15.7,10.6,1.2,71.31120079,18.51768627,123330,80.202,9300
20060407,11.7,3.9,19.7,0,1.9,72.3,7.4,19.75,12.7,1.8,71.31120079,18.51768627,44366,80.202,9300
20060410,14.7,12.6,17.1,8,1.9,90.8,0,5.44,13.6,11.3,71.31120079,18.51768627,69780,80.202,9300
20060411,13.7,11.6,15.6,22,0.7,96.3,0,3.83,13.3,9.3,71.31120079,18.51768627,126798,80.202,9300
20060412,15.6,7,24.7,8.201994302,1.3,75.5,8.4,20.57,17.2,5.6,71.31120079,18.51768627,33040,80.202,9300
20060413,11.6,9.3,16,8.201994302,1.8,71.5,0.8,13.33,13.6,9,71.31120079,18.51768627,142460,80.202,9300
20060414,11.5,6.5,18.3,8.201994302,1.1,65.9,7.2,16,15.1,5.4,71.31120079,18.51768627,26310,80.202,9300
20060417,11,0.2,21.7,8.201994302,1.4,49.8,7.9,21.42,11.8,-0.5,71.31120079,18.51768627,117960,80.202,8600
20060418,14.2,4.5,23.1,8.201994302,1.8,65.4,6.8,21.63,14.4,2.9,71.31120079,18.51768627,86580,80.202,8600
20060419,12.5,5,16.2,10.5,2.8,78.6,0.1,4.61,12.5,2.9,71.31120079,18.51768627,9600,80.202,8600
20060420,8,5.5,11.3,0.5,4,61.8,2.4,16.95,8.8,3.5,71.31120079,18.51768627,8320,80.202,9300
20060421,11.8,4,20.3,8.201994302,2.4,52.4,11.6,25.49,13.4,1,71.31120079,18.51768627,15710,80.202,9300
20060424,10.4,1.5,18.5,8.201994302,2.1,57.6,9.9,24.39,12.9,0.2,71.31120079,18.51768627,10800,80.202,9300
20060425,12.9,3.4,22.2,8.201994302,1.3,46.5,9.7,24.46,13.6,0.8,71.31120079,18.51768627,10630,80.202,9300
20060426,11.9,8,15.8,0.4,1,70.1,0.1,6.61,12.3,5,71.31120079,18.51768627,20000,80.202,8600
20060427,11.8,6.4,19.7,8.201994302,1.2,76.9,5.1,24.51,13,4.1,71.31120079,18.51768627,269464.1337,80.202,8600
20060428,12.7,3.7,22.8,8.201994302,1.6,70,9.3,26.03,14.9,2.2,71.31120079,18.51768627,4400,80.202,8600
20070115,1,-6.1,11.5,8.201994302,0.4,64.5,5.6,8.59,2.2,-7.3,71.31120079,18.51768627,292110,82.235,2900
20070116,3.2,0.6,7,0.2,0.3,77.4,0,3.29,3.1,0.1,71.31120079,18.51768627,41020,82.235,2900
20070117,2.7,-1.7,10,8.201994302,1.2,70.3,3.6,7.33,2.6,-3.9,71.31120079,18.51768627,381900,82.235,2500
20070118,0.9,-4,9.6,8.201994302,1.6,70.3,6.5,11.37,1.9,-6.6,71.31120079,18.51768627,341250,82.235,2500
20070119,-0.4,-7.4,9.1,8.201994302,0.3,62.3,6.2,11.84,0.8,-8.8,71.31120079,18.51768627,71430,82.235,2500
20070122,1.9,-4.5,9.5,8.201994302,1.5,67.8,7.5,10.76,2.7,-6.4,71.31120079,18.51768627,515430,82.235,2500
20070123,1.6,-4.6,10.5,8.201994302,0.3,74.3,0,6.23,2,-6.1,71.31120079,18.51768627,459540,82.235,2500
20070124,2.6,-2.7,10.6,8.201994302,1.2,66.8,7.9,11.85,3.5,-5.8,71.31120079,18.51768627,419380,82.235,2100
20070125,0.2,-6.5,10.1,8.201994302,0.8,76,7.4,11.57,1.9,-8,71.31120079,18.51768627,278710,82.235,2100
20070126,-0.9,-6.1,3.7,3.5,0.9,92.3,0.4,3.98,-0.8,-7.4,71.31120079,18.51768627,361422,82.235,2100
20070129,-0.8,-7,9.8,8.201994302,0.4,79.9,8.4,14.25,1.6,-8.1,71.31120079,18.51768627,580430,82.235,2100
20070130,-0.4,-5.1,8.1,0.5,1.5,79.1,3.4,8.01,0.9,-6.5,71.31120079,18.51768627,151900,82.235,2100
20070131,0.8,-2.5,6.1,0,1.9,65.3,7.4,10.4,1.9,-4.9,71.31120079,18.51768627,154520,82.235,2100
20070201,-0.8,-4.8,3,0.3,2.8,65.3,4.9,8.23,0.6,-7,71.31120079,18.51768627,444778,82.235,2100
20070202,-1.8,-6.5,4.5,0.2,2.4,64.3,8.7,10.91,2.1,-8,71.31120079,18.51768627,297732,82.235,2100
20070205,2.6,-5.9,15.3,8.201994302,0.6,75.8,6.4,11.8,2.8,-7.1,71.31120079,18.51768627,526307,82.235,2100
20070206,6.3,-2.5,20.3,8.201994302,0.3,71,7.5,11.5,5.9,-4,71.31120079,18.51768627,135740,82.235,2100
20070207,8,-1.7,21.2,8.201994302,0.6,71.1,7.6,6.59,6.6,-3.7,71.31120079,18.51768627,559142,82.235,2100
20070208,9.6,7,11.1,20.5,0.3,96.4,0,1.81,7.7,5.5,71.31120079,18.51768627,590585,82.235,2100
20070209,7.1,4.9,11.1,8.201994302,2.4,77.4,1.3,8.23,7.5,3.5,71.31120079,18.51768627,344132,82.235,2100
20070212,1.8,-6,13.5,8.201994302,0.5,68.8,9.4,15.58,3.8,-7.1,71.31120079,18.51768627,908619,82.235,1700
20070213,4.7,-4.5,12.1,40.5,1,86.6,1.3,4.54,3.7,-5.5,71.31120079,18.51768627,580415,82.235,1700
20070214,4.8,0.3,13.1,6.5,5.1,63.8,5,10.9,6.2,-0.6,71.31120079,18.51768627,560610,82.235,1700
20070215,2.4,-2.2,9.5,8.201994302,3,54.4,9.4,17.14,4.1,-3.7,71.31120079,18.51768627,136190,82.235,1700
20070216,3.7,-3,13.3,8.201994302,0.8,67.8,3.1,9.89,4.5,-4,71.31120079,18.51768627,59040,82.235,1700
20070220,5,-3.2,18.2,8.201994302,0.6,67.9,7.8,17.37,6.4,-4.5,71.31120079,18.51768627,800,82.235,1700
20070221,5.2,-3,18.2,8.201994302,0.5,64.9,9.2,16.24,5.6,-4.5,71.31120079,18.51768627,115370,82.235,1700
20070222,5.1,-2.2,17.1,8.201994302,0.6,76.1,2.9,11.8,5.9,-4,71.31120079,18.51768627,135912,82.235,2100
20070223,6.9,-0.4,13.1,8.201994302,2.9,48.1,9.5,19,7.3,-3.4,71.31120079,18.51768627,644330,82.235,2100
20070226,5.6,-2.2,17.1,8.201994302,0.5,71.5,8.3,17.46,7.6,-3.7,71.31120079,18.51768627,582324,82.235,2100
20070227,6.5,-1.8,18.1,8.201994302,1,67.8,8.2,18.02,7.6,-3.7,71.31120079,18.51768627,495087,82.235,2100
20070228,6,-1.7,16.7,8.201994302,1,71.1,9.2,17.53,7.7,-3.9,71.31120079,18.51768627,431731,82.235,2100
20070302,9.7,7.1,13.5,15,0.4,91.9,0,4.62,8.6,6.1,71.31120079,18.51768627,472022,82.235,2100
20070305,1.5,-1.7,8.1,0.5,5.4,72.3,0,3.36,3.8,-1.8,71.31120079,18.51768627,298810,82.235,2100
20070306,-1.3,-4,3.5,0,4.4,59,9.6,13.06,3.9,-4.5,71.31120079,18.51768627,189360,82.235,2100
20070307,-0.2,-3.2,6.3,0,2,69.9,4.4,10.75,4.7,-3.5,71.31120079,18.51768627,271440,82.235,2100
20070308,2.9,-1.5,9.6,0.1,1.8,62.4,7.2,19.6,6.7,-3.9,71.31120079,18.51768627,518837,82.235,2500
20070309,3.9,-3.5,13.5,8.201994302,0.9,66.9,9.6,20.2,6.3,-5,71.31120079,18.51768627,582590,82.235,2500
20070312,4.9,-2.5,12.8,8.201994302,1.9,47.1,10.4,21.05,6.1,-5.3,71.31120079,18.51768627,525130,82.235,2100
20070313,5.5,-0.6,14.1,8.201994302,1.3,49,8.8,18.58,7.4,-2.7,71.31120079,18.51768627,528960,82.235,2100
20070314,6.1,0,15.3,8.201994302,0.6,51.4,1.9,8.17,6.8,-2,71.31120079,18.51768627,430750,82.235,2100
20070315,6.6,3.4,14.1,0.2,1,73.1,4.2,12.11,8.6,2,71.31120079,18.51768627,573973,82.235,2100
20070316,7.9,2.7,15.3,0,0.7,71.4,1.4,14.24,8,1.5,71.31120079,18.51768627,342670,82.235,2100
20070319,5.9,-0.2,13.5,8.201994302,0.7,70.8,2.5,11.47,7.8,-1.7,71.31120079,18.51768627,690044,82.235,2500
20070320,6.4,-0.4,15.3,8.201994302,1.1,69.1,5.4,20.16,8.8,-2.2,71.31120079,18.51768627,535650,82.235,2500
20070321,6.9,-1.7,17,8.201994302,0.9,64.5,6.5,16.9,8.2,-3.2,71.31120079,18.51768627,453855,82.235,2500
20070322,8.1,-1.2,19.2,8.201994302,1.1,65.9,9.8,19.48,10.2,-2.5,71.31120079,18.51768627,360930,82.235,2900
20070323,10.2,-0.5,20.8,1,1.2,66.9,6.3,17.65,11.1,-2.4,71.31120079,18.51768627,437950,82.235,2900
20070326,11.1,0.4,22.2,8.201994302,1.3,57.1,7.5,19.18,11.1,-0.6,71.31120079,18.51768627,285118,82.235,2900
20070327,12.3,6,20.2,0,1.5,67,3,12.37,12,2.7,71.31120079,18.51768627,374442,82.235,2900
20070328,12.5,0.8,22.6,0.1,2.1,65,8.5,15.67,12.5,-0.5,71.31120079,18.51768627,248046,82.235,2900
20070329,13.6,6.1,20.5,2.5,2,77,7.2,17.73,15.5,3.7,71.31120079,18.51768627,233820,82.235,2900
20070330,13.8,8.1,21.2,8.201994302,2.2,67.8,9.7,21.98,15.9,6,71.31120079,18.51768627,125766,82.235,3300
20070402,7.9,2.9,14.3,8.201994302,3.2,53.1,8.8,19.19,11,0.8,71.31120079,18.51768627,197132,82.235,2900
20070403,6.9,1.7,12.1,8.201994302,3.5,45.9,10.3,22.88,10.7,-0.5,71.31120079,18.51768627,163410,82.235,2900
20070404,6.7,-0.1,13.8,8.201994302,2.3,56.8,9.9,24.81,12.5,-1.6,71.31120079,18.51768627,185824,82.235,2900
20070405,8,-2.2,18.1,8.201994302,1.1,61.4,8.9,22.17,12.9,-2.7,71.31120079,18.51768627,153617,82.235,2900
20070406,10.2,3.7,19.5,8.201994302,1.2,64.5,6.6,22.39,14.1,2.7,71.31120079,18.51768627,131014,82.235,2900
20070409,9,-0.6,19.8,8.201994302,1.2,56.1,11.3,23.95,14,-1.7,71.31120079,18.51768627,84050,82.235,2500
20070410,10.9,0.1,23.3,8.201994302,1,51.9,8.5,21.15,14.6,-0.8,71.31120079,18.51768627,60690,82.235,2500
20070411,11.4,1.5,21.8,8.201994302,1.2,60.8,9.9,22.74,15.7,0.3,71.31120079,18.51768627,159530,82.235,2500
20070412,12.9,4.9,23,8.201994302,1.4,70.5,7.4,22.04,16.1,3.7,71.31120079,18.51768627,189930,82.235,2500
20070413,12.4,6,16.8,5.5,2.7,78.1,4.3,8.85,15,4.5,71.31120079,18.51768627,174430,82.235,2500
20070416,9.2,5.4,12.1,16,1,89.4,0.1,10.06,12.1,4.4,71.31120079,18.51768627,190940,82.235,2900
20070417,8.9,3.9,15.1,8.201994302,1.2,73.4,1,13.32,12,3.2,71.31120079,18.51768627,216070,82.235,2900
20070418,10.1,5.5,19.6,3.5,1.1,77.8,6.7,24.86,13.9,5.4,71.31120079,18.51768627,164968,82.235,2900
20070419,12,5,22.5,8.201994302,1.4,63.8,7.8,24.57,15.2,4.5,71.31120079,18.51768627,204308,82.235,2900
20070420,14.8,4.5,22.2,0,2,73.5,4.4,12.57,15.2,3.9,71.31120079,18.51768627,141632,82.235,2900
20070423,13.7,6.1,23.1,8.201994302,1.2,64.3,9.6,24.62,17.6,5.8,71.31120079,18.51768627,234680,82.235,2900
20070424,12.7,6,19.5,8.201994302,1.2,64.4,1.2,14.78,14.6,5.6,71.31120079,18.51768627,166867,82.235,2900
20070425,14,5.3,22.5,8.201994302,1.7,58.1,11.2,25.27,17.4,4.3,71.31120079,18.51768627,173556,82.235,2900
20070426,15.1,5.6,25.5,8.201994302,1,63.4,9.4,21.24,17.1,4.8,71.31120079,18.51768627,42558,82.235,2900
20070427,15.5,7.5,25.6,8.201994302,1.6,63.8,6.9,20.88,18.5,7.1,71.31120079,18.51768627,103500,82.235,2900
20070430,13.6,7.4,21.5,7.5,1.3,66.8,0.1,5.86,15.3,6.5,71.31120079,18.51768627,122572,82.235,2900
20080108,2.5,-1.2,9.5,8.201994302,0.8,86.1,0.7,5.86,3.8,-2.4,71.31120079,18.51768627,262692,86.079,5000
20080109,1.8,-3.4,13.2,8.201994302,0.7,77.8,5.7,11.03,3.7,-4,71.31120079,18.51768627,538970,86.079,5000
20080110,3.7,-3.3,12.6,8.201994302,0.5,73.6,5.8,7.59,4.1,-3.6,71.31120079,18.51768627,464770,86.079,5000
20080111,6.4,4,8.4,26,0.5,87.9,0,0.88,6.1,3,71.31120079,18.51768627,430534,86.079,5000
20080114,1,-2.7,7.1,8.201994302,1.3,64.4,8,11.7,3.4,-3.5,71.31120079,18.51768627,444960,86.079,5000
20080115,-0.3,-5.4,6.3,8.201994302,1.7,55.6,5.7,8.69,1.3,-5.6,71.31120079,18.51768627,392365,86.079,5000
20080116,-1.9,-5.1,1.5,8.201994302,3.8,49.9,8.3,5.8,0.9,-5.7,71.31120079,18.51768627,457110,86.079,5000
20080117,-3.6,-10.5,2.4,8.201994302,1.3,45.8,5,9.29,-1.6,-10.6,71.31120079,18.51768627,398708,86.079,5000
20080118,-2.4,-8.3,3.9,8.201994302,1.4,44.5,6,10.74,-0.2,-8.6,71.31120079,18.51768627,230204,86.079,5000
20080121,2.7,1.3,5,3.5,0.5,94.8,0,1.41,3.7,1.2,71.31120079,18.51768627,634450,86.079,5000
20080122,3,2,6.3,6.5,0.5,93.6,0,1.76,3.9,1.9,71.31120079,18.51768627,470020,86.079,5000
20080123,1,-2.1,4,0.5,3.6,72.5,1.2,5.04,2.7,-2.3,71.31120079,18.51768627,530670,86.079,5000
20080124,-3.1,-5.4,0.8,8.201994302,3.6,54.8,8.8,9.61,1,-5.5,71.31120079,18.51768627,761260,86.079,5000
20080125,-1.5,-4.6,2.6,8.201994302,2.4,48.3,5.7,10.88,0.7,-5,71.31120079,18.51768627,528130,86.079,5000
20080128,-0.2,-3.2,1.9,0,0.8,69.6,0,2.22,0.2,-3.3,71.31120079,18.51768627,655207,86.079,4200
20080129,0.8,-3.2,6.5,8.201994302,1.8,56.6,3.6,6.97,3,-4.3,71.31120079,18.51768627,696636,86.079,4200
20080130,-0.1,-3.5,5.1,0,2.9,63.9,2.5,8.4,1.7,-5,71.31120079,18.51768627,691371,86.079,4200
20080131,-2,-5.6,4.1,8.201994302,2.6,62.3,8.8,8.13,1.4,-6.7,71.31120079,18.51768627,716931,86.079,4200
20080201,-1.2,-9,5.5,8.201994302,1,54.4,8.3,13.24,0.6,-9.1,71.31120079,18.51768627,714288,86.079,4200
20080204,1,-2.7,5.6,8.201994302,3.1,55.6,3.8,7.57,2.3,-4.6,71.31120079,18.51768627,745360,86.079,4200
20080205,-0.5,-3.9,4.5,8.201994302,2.2,45.5,3.5,9.54,1.6,-4.6,71.31120079,18.51768627,328568,86.079,4200
20080211,1.4,-4.9,9.1,8.201994302,1.8,55.1,5.8,13.85,3.4,-5.7,71.31120079,18.51768627,542728,86.079,4200
20080212,-2.1,-5.7,1.2,8.201994302,4.7,44.8,8.4,10.86,2.2,-6.2,71.31120079,18.51768627,486672,86.079,4200
20080213,-3.7,-9.1,2.6,8.201994302,3.1,43.3,9.3,15.7,0.9,-9.4,71.31120079,18.51768627,547637,86.079,4200
20080214,-1,-5.8,5.8,8.201994302,2,63.1,5.2,13.49,1,-6.2,71.31120079,18.51768627,283840,86.079,4200
20080215,-1.5,-7.3,5.5,8.201994302,3.1,52,8.8,16.41,2.3,-7.7,71.31120079,18.51768627,244815,86.079,4200
20080218,-1,-9.8,9.6,8.201994302,0.9,52,9.5,15.92,2.2,-9.9,71.31120079,18.51768627,249014,86.079,4200
20080219,0.3,-6.5,9.2,8.201994302,2,56.9,9.6,15.03,2.5,-7.8,71.31120079,18.51768627,160350,86.079,4200
20080220,1.4,-5.9,12,8.201994302,1.6,54.5,8.6,15.84,3.8,-6.3,71.31120079,18.51768627,201136,86.079,4200
20080221,1.5,-7.5,13.7,8.201994302,0.9,52.3,8.6,14.42,3.5,-7.9,71.31120079,18.51768627,171392,86.079,3300
20080222,5.2,-5.1,15.4,8.201994302,1.2,61,8.1,13.93,5,-5.4,71.31120079,18.51768627,536965,86.079,3300
20080225,1.3,-5.2,6.8,1,0.8,73.3,0.4,3.84,2,-6.2,71.31120079,18.51768627,574148,86.079,3300
20080226,1.6,0.1,4.5,7.5,2.9,74.6,2.2,7.81,5,-0.2,71.31120079,18.51768627,548305,86.079,3300
20080227,2.4,-3.1,9.3,8.201994302,3.3,51.4,8.5,16.09,4,-4.1,71.31120079,18.51768627,317270,86.079,3300
20080228,2.3,-5.9,12.9,8.201994302,1.1,61.3,9.9,18.88,4.2,-6.7,71.31120079,18.51768627,609811,86.079,3300
20080229,4.9,-4,14.2,8.201994302,2.1,61.9,7.4,13.37,4.9,-4.4,71.31120079,18.51768627,642756,86.079,4200
20080303,4.5,-0.3,8.6,0,3,58.6,1.5,9.51,5.1,-2.2,71.31120079,18.51768627,634548,86.079,4200
20080304,1.4,-4.8,8.9,8.201994302,2.3,59.1,7.6,12.53,3,-5.7,71.31120079,18.51768627,640639,86.079,4200
20080305,2.4,-5.8,11.8,8.201994302,1.6,61.6,10,20.1,5.3,-6.3,71.31120079,18.51768627,567483,86.079,4200
20080306,2.5,-5.6,11.2,0,1.5,68.5,6.7,11.49,2.4,-6,71.31120079,18.51768627,593582,86.079,3300
20080307,3.5,-3.7,12.8,8.201994302,1.9,58.8,10,20.31,6,-5.1,71.31120079,18.51768627,664095,86.079,3300
20080310,6.3,-2.3,17.2,8.201994302,1.3,55.5,10,16.9,8.3,-4,71.31120079,18.51768627,661560,86.079,3300
20080311,8.3,-0.9,19.5,8.201994302,0.8,66.5,8.2,17.22,10.1,-2.4,71.31120079,18.51768627,619655,86.079,3800
20080312,9.4,0.3,19.6,8.201994302,0.9,68.8,8.1,17.58,11,-1.3,71.31120079,18.51768627,767709,86.079,3800
20080313,10.4,3.2,18,1,1.1,74.3,1.2,9.58,10.5,2.2,71.31120079,18.51768627,751694,86.079,3800
20080314,9.7,4.2,17.3,0,1.9,59.5,9.9,22.23,14.1,2,71.31120079,18.51768627,614555,86.079,3800
20080317,8.5,-2.2,20.7,8.201994302,1.1,54.6,10.3,21.4,13.4,-3.5,71.31120079,18.51768627,682197,86.079,3800
20080318,9.1,-0.2,17.3,8.201994302,1,56.8,0,8.19,9.8,-1.2,71.31120079,18.51768627,560982,86.079,3300
20080319,13.5,7.5,21.8,0.5,1.4,58.3,7.1,18.83,15.7,5.5,71.31120079,18.51768627,564965,86.079,3300
20080320,10,2.2,21.1,8.201994302,1.1,55.3,10.2,20.04,15.5,0.8,71.31120079,18.51768627,445417,86.079,3300
